Importing revision: 15f199c91a72b0d51bf0a12b3b77827ecb5051ff
from repository: https://github.com/web-platform-tests/wpt.git
Importing css-writing-modes/sizing-orthog-htb-in-vlr-016-ref.xht to css-writing-modes/sizing-orthog-htb-in-vlr-016-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vlr-018.xht to css-writing-modes/sizing-orthog-htb-in-vlr-018.xht
Importing css-writing-modes/sizing-orthog-htb-in-vlr-018-ref.xht to css-writing-modes/sizing-orthog-htb-in-vlr-018-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vlr-019.xht to css-writing-modes/sizing-orthog-htb-in-vlr-019.xht
Importing css-writing-modes/sizing-orthog-htb-in-vlr-019-ref.xht to css-writing-modes/sizing-orthog-htb-in-vlr-019-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vlr-020.xht to css-writing-modes/sizing-orthog-htb-in-vlr-020.xht
Importing css-writing-modes/sizing-orthog-htb-in-vlr-020-ref.xht to css-writing-modes/sizing-orthog-htb-in-vlr-020-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vlr-021.xht to css-writing-modes/sizing-orthog-htb-in-vlr-021.xht
Importing css-writing-modes/sizing-orthog-htb-in-vlr-022.xht to css-writing-modes/sizing-orthog-htb-in-vlr-022.xht
Importing css-writing-modes/sizing-orthog-htb-in-vlr-022-ref.xht to css-writing-modes/sizing-orthog-htb-in-vlr-022-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vlr-023.xht to css-writing-modes/sizing-orthog-htb-in-vlr-023.xht
Importing css-writing-modes/sizing-orthog-htb-in-vlr-023-ref.xht to css-writing-modes/sizing-orthog-htb-in-vlr-023-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vlr-024.xht to css-writing-modes/sizing-orthog-htb-in-vlr-024.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-001.xht to css-writing-modes/sizing-orthog-htb-in-vrl-001.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-001-ref.xht to css-writing-modes/sizing-orthog-htb-in-vrl-001-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-003.xht to css-writing-modes/sizing-orthog-htb-in-vrl-003.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-003-ref.xht to css-writing-modes/sizing-orthog-htb-in-vrl-003-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-004.xht to css-writing-modes/sizing-orthog-htb-in-vrl-004.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-006.xht to css-writing-modes/sizing-orthog-htb-in-vrl-006.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-006-ref.xht to css-writing-modes/sizing-orthog-htb-in-vrl-006-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-007.xht to css-writing-modes/sizing-orthog-htb-in-vrl-007.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-007-ref.xht to css-writing-modes/sizing-orthog-htb-in-vrl-007-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-008.xht to css-writing-modes/sizing-orthog-htb-in-vrl-008.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-008-ref.xht to css-writing-modes/sizing-orthog-htb-in-vrl-008-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-009.xht to css-writing-modes/sizing-orthog-htb-in-vrl-009.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-010.xht to css-writing-modes/sizing-orthog-htb-in-vrl-010.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-010-ref.xht to css-writing-modes/sizing-orthog-htb-in-vrl-010-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-011.xht to css-writing-modes/sizing-orthog-htb-in-vrl-011.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-011-ref.xht to css-writing-modes/sizing-orthog-htb-in-vrl-011-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-012.xht to css-writing-modes/sizing-orthog-htb-in-vrl-012.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-013.xht to css-writing-modes/sizing-orthog-htb-in-vrl-013.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-013-ref.xht to css-writing-modes/sizing-orthog-htb-in-vrl-013-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-015.xht to css-writing-modes/sizing-orthog-htb-in-vrl-015.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-015-ref.xht to css-writing-modes/sizing-orthog-htb-in-vrl-015-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-016.xht to css-writing-modes/sizing-orthog-htb-in-vrl-016.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-018.xht to css-writing-modes/sizing-orthog-htb-in-vrl-018.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-018-ref.xht to css-writing-modes/sizing-orthog-htb-in-vrl-018-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-019.xht to css-writing-modes/sizing-orthog-htb-in-vrl-019.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-019-ref.xht to css-writing-modes/sizing-orthog-htb-in-vrl-019-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-020.xht to css-writing-modes/sizing-orthog-htb-in-vrl-020.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-020-ref.xht to css-writing-modes/sizing-orthog-htb-in-vrl-020-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-021.xht to css-writing-modes/sizing-orthog-htb-in-vrl-021.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-022.xht to css-writing-modes/sizing-orthog-htb-in-vrl-022.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-022-ref.xht to css-writing-modes/sizing-orthog-htb-in-vrl-022-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-023.xht to css-writing-modes/sizing-orthog-htb-in-vrl-023.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-023-ref.xht to css-writing-modes/sizing-orthog-htb-in-vrl-023-ref.xht
Importing css-writing-modes/sizing-orthog-htb-in-vrl-024.xht to css-writing-modes/sizing-orthog-htb-in-vrl-024.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vlr-001.xht to css-writing-modes/sizing-orthog-prct-htb-in-vlr-001.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vlr-001-ref.xht to css-writing-modes/sizing-orthog-prct-htb-in-vlr-001-ref.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vlr-002.xht to css-writing-modes/sizing-orthog-prct-htb-in-vlr-002.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vlr-002-ref.xht to css-writing-modes/sizing-orthog-prct-htb-in-vlr-002-ref.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vlr-003.xht to css-writing-modes/sizing-orthog-prct-htb-in-vlr-003.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vlr-003-ref.xht to css-writing-modes/sizing-orthog-prct-htb-in-vlr-003-ref.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vlr-004.xht to css-writing-modes/sizing-orthog-prct-htb-in-vlr-004.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vlr-004-ref.xht to css-writing-modes/sizing-orthog-prct-htb-in-vlr-004-ref.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vlr-005.xht to css-writing-modes/sizing-orthog-prct-htb-in-vlr-005.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vlr-005-ref.xht to css-writing-modes/sizing-orthog-prct-htb-in-vlr-005-ref.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vlr-006.xht to css-writing-modes/sizing-orthog-prct-htb-in-vlr-006.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vlr-006-ref.xht to css-writing-modes/sizing-orthog-prct-htb-in-vlr-006-ref.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vlr-007.xht to css-writing-modes/sizing-orthog-prct-htb-in-vlr-007.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vlr-007-ref.xht to css-writing-modes/sizing-orthog-prct-htb-in-vlr-007-ref.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vlr-008.xht to css-writing-modes/sizing-orthog-prct-htb-in-vlr-008.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vlr-008-ref.xht to css-writing-modes/sizing-orthog-prct-htb-in-vlr-008-ref.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vrl-001.xht to css-writing-modes/sizing-orthog-prct-htb-in-vrl-001.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vrl-001-ref.xht to css-writing-modes/sizing-orthog-prct-htb-in-vrl-001-ref.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vrl-002.xht to css-writing-modes/sizing-orthog-prct-htb-in-vrl-002.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vrl-002-ref.xht to css-writing-modes/sizing-orthog-prct-htb-in-vrl-002-ref.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vrl-003.xht to css-writing-modes/sizing-orthog-prct-htb-in-vrl-003.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vrl-003-ref.xht to css-writing-modes/sizing-orthog-prct-htb-in-vrl-003-ref.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vrl-004.xht to css-writing-modes/sizing-orthog-prct-htb-in-vrl-004.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vrl-004-ref.xht to css-writing-modes/sizing-orthog-prct-htb-in-vrl-004-ref.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vrl-005.xht to css-writing-modes/sizing-orthog-prct-htb-in-vrl-005.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vrl-005-ref.xht to css-writing-modes/sizing-orthog-prct-htb-in-vrl-005-ref.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vrl-006.xht to css-writing-modes/sizing-orthog-prct-htb-in-vrl-006.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vrl-006-ref.xht to css-writing-modes/sizing-orthog-prct-htb-in-vrl-006-ref.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vrl-007.xht to css-writing-modes/sizing-orthog-prct-htb-in-vrl-007.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vrl-007-ref.xht to css-writing-modes/sizing-orthog-prct-htb-in-vrl-007-ref.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vrl-008.xht to css-writing-modes/sizing-orthog-prct-htb-in-vrl-008.xht
Importing css-writing-modes/sizing-orthog-prct-htb-in-vrl-008-ref.xht to css-writing-modes/sizing-orthog-prct-htb-in-vrl-008-ref.xht
Importing css-writing-modes/sizing-orthog-prct-vlr-in-htb-001.xht to css-writing-modes/sizing-orthog-prct-vlr-in-htb-001.xht
Importing css-writing-modes/sizing-orthog-prct-vlr-in-htb-001-ref.xht to css-writing-modes/sizing-orthog-prct-vlr-in-htb-001-ref.xht
Importing css-writing-modes/sizing-orthog-prct-vlr-in-htb-002.xht to css-writing-modes/sizing-orthog-prct-vlr-in-htb-002.xht
Importing css-writing-modes/sizing-orthog-prct-vlr-in-htb-002-ref.xht to css-writing-modes/sizing-orthog-prct-vlr-in-htb-002-ref.xht
Importing css-writing-modes/sizing-orthog-prct-vlr-in-htb-003.xht to css-writing-modes/sizing-orthog-prct-vlr-in-htb-003.xht
Importing css-writing-modes/sizing-orthog-prct-vlr-in-htb-003-ref.xht to css-writing-modes/sizing-orthog-prct-vlr-in-htb-003-ref.xht
Importing css-writing-modes/sizing-orthog-prct-vlr-in-htb-004.xht to css-writing-modes/sizing-orthog-prct-vlr-in-htb-004.xht
Importing css-writing-modes/sizing-orthog-prct-vlr-in-htb-004-ref.xht to css-writing-modes/sizing-orthog-prct-vlr-in-htb-004-ref.xht
Importing css-writing-modes/sizing-orthog-prct-vlr-in-htb-005.xht to css-writing-modes/sizing-orthog-prct-vlr-in-htb-005.xht
Importing css-writing-modes/sizing-orthog-prct-vlr-in-htb-005-ref.xht to css-writing-modes/sizing-orthog-prct-vlr-in-htb-005-ref.xht
Importing css-writing-modes/sizing-orthog-prct-vlr-in-htb-006.xht to css-writing-modes/sizing-orthog-prct-vlr-in-htb-006.xht
Importing css-writing-modes/sizing-orthog-prct-vlr-in-htb-006-ref.xht to css-writing-modes/sizing-orthog-prct-vlr-in-htb-006-ref.xht
Importing css-writing-modes/sizing-orthog-prct-vlr-in-htb-007.xht to css-writing-modes/sizing-orthog-prct-vlr-in-htb-007.xht
Importing css-writing-modes/sizing-orthog-prct-vlr-in-htb-007-ref.xht to css-writing-modes/sizing-orthog-prct-vlr-in-htb-007-ref.xht
Importing css-writing-modes/sizing-orthog-prct-vlr-in-htb-008.xht to css-writing-modes/sizing-orthog-prct-vlr-in-htb-008.xht
Importing css-writing-modes/sizing-orthog-prct-vlr-in-htb-008-ref.xht to css-writing-modes/sizing-orthog-prct-vlr-in-htb-008-ref.xht
Importing css-writing-modes/sizing-orthog-prct-vrl-in-htb-001.xht to css-writing-modes/sizing-orthog-prct-vrl-in-htb-001.xht
Importing css-writing-modes/sizing-orthog-prct-vrl-in-htb-001-ref.xht to css-writing-modes/sizing-orthog-prct-vrl-in-htb-001-ref.xht
Importing css-writing-modes/sizing-orthog-prct-vrl-in-htb-002.xht to css-writing-modes/sizing-orthog-prct-vrl-in-htb-002.xht
Importing css-writing-modes/sizing-orthog-prct-vrl-in-htb-002-ref.xht to css-writing-modes/sizing-orthog-prct-vrl-in-htb-002-ref.xht
Importing css-writing-modes/sizing-orthog-prct-vrl-in-htb-003.xht to css-writing-modes/sizing-orthog-prct-vrl-in-htb-003.xht
Importing css-writing-modes/sizing-orthog-prct-vrl-in-htb-003-ref.xht to css-writing-modes/sizing-orthog-prct-vrl-in-htb-003-ref.xht
Importing css-writing-modes/sizing-orthog-prct-vrl-in-htb-004.xht to css-writing-modes/sizing-orthog-prct-vrl-in-htb-004.xht
Importing css-writing-modes/sizing-orthog-prct-vrl-in-htb-004-ref.xht to css-writing-modes/sizing-orthog-prct-vrl-in-htb-004-ref.xht
Importing css-writing-modes/sizing-orthog-prct-vrl-in-htb-005.xht to css-writing-modes/sizing-orthog-prct-vrl-in-htb-005.xht
Importing css-writing-modes/sizing-orthog-prct-vrl-in-htb-005-ref.xht to css-writing-modes/sizing-orthog-prct-vrl-in-htb-005-ref.xht
Importing css-writing-modes/sizing-orthog-prct-vrl-in-htb-006.xht to css-writing-modes/sizing-orthog-prct-vrl-in-htb-006.xht
Importing css-writing-modes/sizing-orthog-prct-vrl-in-htb-006-ref.xht to css-writing-modes/sizing-orthog-prct-vrl-in-htb-006-ref.xht
Importing css-writing-modes/sizing-orthog-prct-vrl-in-htb-007.xht to css-writing-modes/sizing-orthog-prct-vrl-in-htb-007.xht
Importing css-writing-modes/sizing-orthog-prct-vrl-in-htb-007-ref.xht to css-writing-modes/sizing-orthog-prct-vrl-in-htb-007-ref.xht
Importing css-writing-modes/sizing-orthog-prct-vrl-in-htb-008.xht to css-writing-modes/sizing-orthog-prct-vrl-in-htb-008.xht
Importing css-writing-modes/sizing-orthog-prct-vrl-in-htb-008-ref.xht to css-writing-modes/sizing-orthog-prct-vrl-in-htb-008-ref.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-001.xht to css-writing-modes/sizing-orthog-vlr-in-htb-001.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-001-ref.xht to css-writing-modes/sizing-orthog-vlr-in-htb-001-ref.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-003.xht to css-writing-modes/sizing-orthog-vlr-in-htb-003.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-003-ref.xht to css-writing-modes/sizing-orthog-vlr-in-htb-003-ref.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-004.xht to css-writing-modes/sizing-orthog-vlr-in-htb-004.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-004-ref.xht to css-writing-modes/sizing-orthog-vlr-in-htb-004-ref.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-006.xht to css-writing-modes/sizing-orthog-vlr-in-htb-006.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-006-ref.xht to css-writing-modes/sizing-orthog-vlr-in-htb-006-ref.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-007.xht to css-writing-modes/sizing-orthog-vlr-in-htb-007.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-007-ref.xht to css-writing-modes/sizing-orthog-vlr-in-htb-007-ref.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-008.xht to css-writing-modes/sizing-orthog-vlr-in-htb-008.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-008-ref.xht to css-writing-modes/sizing-orthog-vlr-in-htb-008-ref.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-009.xht to css-writing-modes/sizing-orthog-vlr-in-htb-009.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-009-ref.xht to css-writing-modes/sizing-orthog-vlr-in-htb-009-ref.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-010.xht to css-writing-modes/sizing-orthog-vlr-in-htb-010.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-010-ref.xht to css-writing-modes/sizing-orthog-vlr-in-htb-010-ref.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-011.xht to css-writing-modes/sizing-orthog-vlr-in-htb-011.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-011-ref.xht to css-writing-modes/sizing-orthog-vlr-in-htb-011-ref.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-012.xht to css-writing-modes/sizing-orthog-vlr-in-htb-012.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-012-ref.xht to css-writing-modes/sizing-orthog-vlr-in-htb-012-ref.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-013.xht to css-writing-modes/sizing-orthog-vlr-in-htb-013.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-013-ref.xht to css-writing-modes/sizing-orthog-vlr-in-htb-013-ref.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-015.xht to css-writing-modes/sizing-orthog-vlr-in-htb-015.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-015-ref.xht to css-writing-modes/sizing-orthog-vlr-in-htb-015-ref.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-016.xht to css-writing-modes/sizing-orthog-vlr-in-htb-016.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-016-ref.xht to css-writing-modes/sizing-orthog-vlr-in-htb-016-ref.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-018.xht to css-writing-modes/sizing-orthog-vlr-in-htb-018.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-018-ref.xht to css-writing-modes/sizing-orthog-vlr-in-htb-018-ref.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-019.xht to css-writing-modes/sizing-orthog-vlr-in-htb-019.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-019-ref.xht to css-writing-modes/sizing-orthog-vlr-in-htb-019-ref.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-020.xht to css-writing-modes/sizing-orthog-vlr-in-htb-020.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-020-ref.xht to css-writing-modes/sizing-orthog-vlr-in-htb-020-ref.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-021.xht to css-writing-modes/sizing-orthog-vlr-in-htb-021.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-022.xht to css-writing-modes/sizing-orthog-vlr-in-htb-022.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-022-ref.xht to css-writing-modes/sizing-orthog-vlr-in-htb-022-ref.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-023.xht to css-writing-modes/sizing-orthog-vlr-in-htb-023.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-023-ref.xht to css-writing-modes/sizing-orthog-vlr-in-htb-023-ref.xht
Importing css-writing-modes/sizing-orthog-vlr-in-htb-024.xht to css-writing-modes/sizing-orthog-vlr-in-htb-024.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-001.xht to css-writing-modes/sizing-orthog-vrl-in-htb-001.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-001-ref.xht to css-writing-modes/sizing-orthog-vrl-in-htb-001-ref.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-003.xht to css-writing-modes/sizing-orthog-vrl-in-htb-003.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-003-ref.xht to css-writing-modes/sizing-orthog-vrl-in-htb-003-ref.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-004.xht to css-writing-modes/sizing-orthog-vrl-in-htb-004.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-004-ref.xht to css-writing-modes/sizing-orthog-vrl-in-htb-004-ref.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-006.xht to css-writing-modes/sizing-orthog-vrl-in-htb-006.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-006-ref.xht to css-writing-modes/sizing-orthog-vrl-in-htb-006-ref.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-007.xht to css-writing-modes/sizing-orthog-vrl-in-htb-007.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-007-ref.xht to css-writing-modes/sizing-orthog-vrl-in-htb-007-ref.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-008.xht to css-writing-modes/sizing-orthog-vrl-in-htb-008.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-008-ref.xht to css-writing-modes/sizing-orthog-vrl-in-htb-008-ref.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-009.xht to css-writing-modes/sizing-orthog-vrl-in-htb-009.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-009-ref.xht to css-writing-modes/sizing-orthog-vrl-in-htb-009-ref.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-010.xht to css-writing-modes/sizing-orthog-vrl-in-htb-010.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-010-ref.xht to css-writing-modes/sizing-orthog-vrl-in-htb-010-ref.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-011.xht to css-writing-modes/sizing-orthog-vrl-in-htb-011.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-011-ref.xht to css-writing-modes/sizing-orthog-vrl-in-htb-011-ref.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-012.xht to css-writing-modes/sizing-orthog-vrl-in-htb-012.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-012-ref.xht to css-writing-modes/sizing-orthog-vrl-in-htb-012-ref.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-013.xht to css-writing-modes/sizing-orthog-vrl-in-htb-013.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-013-ref.xht to css-writing-modes/sizing-orthog-vrl-in-htb-013-ref.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-015.xht to css-writing-modes/sizing-orthog-vrl-in-htb-015.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-015-ref.xht to css-writing-modes/sizing-orthog-vrl-in-htb-015-ref.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-016.xht to css-writing-modes/sizing-orthog-vrl-in-htb-016.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-016-ref.xht to css-writing-modes/sizing-orthog-vrl-in-htb-016-ref.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-018.xht to css-writing-modes/sizing-orthog-vrl-in-htb-018.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-018-ref.xht to css-writing-modes/sizing-orthog-vrl-in-htb-018-ref.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-019.xht to css-writing-modes/sizing-orthog-vrl-in-htb-019.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-019-ref.xht to css-writing-modes/sizing-orthog-vrl-in-htb-019-ref.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-020.xht to css-writing-modes/sizing-orthog-vrl-in-htb-020.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-020-ref.xht to css-writing-modes/sizing-orthog-vrl-in-htb-020-ref.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-021.xht to css-writing-modes/sizing-orthog-vrl-in-htb-021.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-022.xht to css-writing-modes/sizing-orthog-vrl-in-htb-022.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-022-ref.xht to css-writing-modes/sizing-orthog-vrl-in-htb-022-ref.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-023.xht to css-writing-modes/sizing-orthog-vrl-in-htb-023.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-023-ref.xht to css-writing-modes/sizing-orthog-vrl-in-htb-023-ref.xht
Importing css-writing-modes/sizing-orthog-vrl-in-htb-024.xht to css-writing-modes/sizing-orthog-vrl-in-htb-024.xht
Importing css-writing-modes/table-cell-001.html to css-writing-modes/table-cell-001.html
Importing css-writing-modes/reference/table-cell-001-ref.html to css-writing-modes/reference/table-cell-001-ref.html
Importing css-writing-modes/table-cell-002.html to css-writing-modes/table-cell-002.html
Importing css-writing-modes/reference/table-cell-002-ref.html to css-writing-modes/reference/table-cell-002-ref.html
Importing css-writing-modes/table-column-order-002.xht to css-writing-modes/table-column-order-002.xht
Importing css-writing-modes/table-column-order-003.xht to css-writing-modes/table-column-order-003.xht
Importing css-writing-modes/table-column-order-004.xht to css-writing-modes/table-column-order-004.xht
Importing css-writing-modes/table-column-order-005.xht to css-writing-modes/table-column-order-005.xht
Importing css-writing-modes/table-column-order-slr-007.xht to css-writing-modes/table-column-order-slr-007.xht
Importing css-writing-modes/table-column-order-srl-006.xht to css-writing-modes/table-column-order-srl-006.xht
Importing css-writing-modes/table-progression-slr-001.html to css-writing-modes/table-progression-slr-001.html
Importing css-writing-modes/table-progression-slr-001-ref.html to css-writing-modes/table-progression-slr-001-ref.html
Importing css-writing-modes/table-progression-slr-002.html to css-writing-modes/table-progression-slr-002.html
Importing css-writing-modes/table-progression-002-ref.html to css-writing-modes/table-progression-002-ref.html
Importing css-writing-modes/table-progression-srl-001.html to css-writing-modes/table-progression-srl-001.html
Importing css-writing-modes/table-progression-001-ref.html to css-writing-modes/table-progression-001-ref.html
Importing css-writing-modes/table-progression-srl-002.html to css-writing-modes/table-progression-srl-002.html
Importing css-writing-modes/table-progression-vlr-001.html to css-writing-modes/table-progression-vlr-001.html
Importing css-writing-modes/table-progression-vlr-002.html to css-writing-modes/table-progression-vlr-002.html
Importing css-writing-modes/table-progression-vlr-003.html to css-writing-modes/table-progression-vlr-003.html
Importing css-writing-modes/table-progression-vlr-004.html to css-writing-modes/table-progression-vlr-004.html
Importing css-writing-modes/table-progression-vrl-001.html to css-writing-modes/table-progression-vrl-001.html
Importing css-writing-modes/table-progression-vrl-002.html to css-writing-modes/table-progression-vrl-002.html
Importing css-writing-modes/table-progression-vrl-003.html to css-writing-modes/table-progression-vrl-003.html
Importing css-writing-modes/table-progression-vrl-004.html to css-writing-modes/table-progression-vrl-004.html
Importing css-writing-modes/text-align-vlr-003.xht to css-writing-modes/text-align-vlr-003.xht
Importing css-writing-modes/text-align-vlr-005.xht to css-writing-modes/text-align-vlr-005.xht
Importing css-writing-modes/text-align-vlr-007.xht to css-writing-modes/text-align-vlr-007.xht
